"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
-17.7079292978405,16.286135233072,2.68876361671821,-5.77418774442274,0.653306139003877,-4.42191945949401,4.42522469129295,-16.5891354545899,2.80323303658093,-10.6412165849389,7.74855106664275,-9.03322171000748,10.6989215168827,-13.6974356194985,2.50916172935731,-1.53440873393816,5.96497474983051,-17.7289048830611,3.53345987053228,6.60271750465534,-25.2884773186391,12.028856845441,5.57550833113399,-7.44021916076546,-2.35321757197686,-5.38036684880978,7.69801070008377,-13.7486503301967,-2.38357074787778,-1.82656706348996,-2.76062029404409,-6.02680838675745,6.97071829634621,19.4594911961,-12.357315111193,-0.705993203723675,6.01980732370672,9.4724202107381,1.36176239107463,5.04037157194021,-9.87609906927408,-11.3262199244198,7.95507725298119,7.63413598803581,4.57089470660731,4.86050931239112,-1.87199391034803,-5.73578528668306,-8.7638649418355,-1.60209411216889,4.59431236183905,6.748737040754,1.00493422692665,0.181094111393713,-9.86956389698314,-4.12025097379028,-0.804154898230052,0.792886210973647,1.41527264317,5.29854023880584,5.23472848932624,-3.92975797053605,-3.9308295077034,-5.23562963349767,-2.50548902132003,1.72901481264556,9.11635133958356,1.33215427783285,7.88987013909814,-5.03755478430385,-1.71327421384151,-1.24645264455031,-15.2326881746004,8.96048837236433,2.11548544976865,5.70522706047141,3.40299034994523,-9.15815548159508,-3.06168255799534,-1.87006272856382,7.12187949209253,3.65433808946434,-7.80436893044735,-4.15728467652104,1.4191840115138,0.505088307018024,0.454740694764883,2.60855849327027,-0.525245883212147,-4.38044446349502,3.86150073977088,5.94383197875631,-2.73484617341223,6.27188486319167,0.709945955520429,-6.17393412642773,8.29831167491256,-3.70313857838164,5.38300015877069,-8.27752584024317,1.51645821867924,-1.13797860024079e-14
-17.4473654567616,10.9020626942116,8.81432852719248,-16.4296839707297,12.9462333192671,-8.20516157715854,9.01341109586617,-16.4949205145942,12.779047398669,-3.19889889573987,-19.7948463740848,-12.3618329065801,-10.4004987052589,3.04813592882544,13.2468982930067,-9.19636794647353,2.62903920775951,16.3548191234262,-3.95410744817014,-2.92138274107426,-5.64566532708819,-1.92082009705022,14.6915994216726,-10.1514615080655,-12.7589118216518,3.87544694046328,7.54086834285514,3.32493930560521,-6.06584851779922,9.5482916217423,-3.62537570092653,-0.424934712823972,-9.86391434910213,-2.77913461005236,-5.93010949300916,-9.63510721634637,-3.1089819099142,12.6633218584552,-14.0312178893281,4.91975158518716,-5.55992738264058,13.9113004069129,2.31351573945199,1.60990614699278,-5.6535461812472,-0.880303641951432,-0.362566119208566,13.4829756920661,-6.93630714829957,-11.4795033957864,-1.30236434203469,-7.26749292204849,-2.62996864859026,-11.1562485711528,11.1132639354478,-5.33975163527878,5.83596964985691,0.591441634283873,-4.94788648094494,-1.62931125410334,10.71057794478,7.34266308833636,5.46745980666586,-1.83259917007688,-4.8042509741188,1.05646050688022,0.579536791209468,4.95997525307548,-0.843510595874026,1.58467156206001,-0.66212641492526,-4.19804850950873,0.868501362084556,-7.9424943355465,2.14020863420285,1.01119748457591,-0.129525032438668,-2.10345362353573,2.8212321628387,0.381791085961128,0.915863063354817,3.43047232212002,4.41240833993588,-0.347554203919835,-1.62595797984704,5.78761813124384,-1.12764610257574,0.410437442279198,-0.607739299326566,1.99694706307222,-4.19500677669842,-1.75614538836436,6.22371833403933,-6.88119081874927,3.61272301770961,7.07334728221754,4.86352191279433,2.19577087317883,10.2428065926808,10.980475816249,-1.27497356795426,3.83842263529388e-14
-10.3767586177941,23.9073928424544,10.7248988159664,-3.56019895953869,0.446684119105834,-2.05839538514859,-1.38972311256588,-2.01106711078432,-11.769684859418,12.9011411127073,-28.5366946149659,-12.0941590396699,-1.15213957970382,-0.359009956901434,-19.4810105854494,-3.38676585365208,19.4224977433586,-4.06258845089761,8.42930784668465,-18.7758704856629,2.06471861078445,9.98362011410244,-0.924614332263738,1.47676005832471,10.2008165004108,6.29315491784401,3.9994377555802,-4.79045773997535,17.3678545166778,1.84589107948429,9.4706469884091,3.93841386673524,12.219029705769,-11.3143445543148,5.92504985423017,3.64425116906927,1.26506166937262,6.81112113634705,-10.4691823522253,-1.03409135235405,5.6026972396725,4.31734765719706,-1.37102237064309,5.36341601516802,8.64366118556652,7.2680912298192,-0.135933504894054,-6.83510947092966,-4.666788293635,-2.7582385449147,0.916433403763186,-3.0403090159902,-4.79152691860957,-1.09560290005675,-7.90428304201939,2.5555178509333,1.86967457160574,1.13199027840606,3.40478021013348,-1.39855433138881,-0.15957227802117,0.917845663825165,4.56065020066195,-2.43883586810333,11.0694934388445,0.106300756684785,-2.60237042181591,-7.46406282849305,3.55657845137236,9.17631443397245,-4.25461342455373,1.27251465553525,5.38754714603051,1.85111569430065,-9.69010522190756,-5.74366736169027,-5.60332828148473,-6.89758168768283,0.932078663344342,-1.93102659341765,5.52371359015473,1.03397098841926,2.09644026182971,-1.872938360935,0.385935645557586,-9.8936088865088,-5.27466875862759,-1.69405249932136,-3.29870567713399,-0.974124206826926,-4.86523812541996,9.53329720825702,-1.47495417735841,-5.95761436029165,10.3947154275571,-3.80730898576932,-2.66976957730064,-5.05144976776723,-5.11860521812835,-5.44436158258987,-2.50084565063362,-5.04978003856849e-15
-7.92665468628803,23.5580987621461,3.82848415423611,-7.70019103871221,-10.1980521284488,2.04128514971975,8.00031854725453,11.2582580063165,1.63677886509127,-2.08013149132014,-7.98707602350138,-4.48547484817836,10.7776813739079,-6.55504058334089,-5.27469409614402,5.06647531617975,-1.2585539784331,7.53215095251417,1.31334759313504,2.99082266712646,-0.770997789559428,-1.88566742322198,-1.50540398585861,3.07049059727151,13.0277605653444,-3.86236993139084,1.01961045724081,-0.636789809187849,-7.0840489241044,-6.95394023858038,7.81719298215935,8.97381560456321,6.536782441711,-0.558791461232257,4.98933721020862,4.28325869282627,-7.85600345471561,-4.40718533909816,-6.89398402767932,-8.48813801172888,-10.7131668214119,-8.44867871915748,1.69850126180795,5.40302109493022,17.4832305647572,-4.47828712910691,-16.5645938233282,1.74562030803444,-6.99194406025285,-7.45185874306258,-5.65300510972261,-7.10770350267483,0.725544142053746,8.64384181484265,3.15404477217604,-0.67384170500186,-1.64032624052345,9.42891869261421,1.22299026940079,2.60428695226828,-1.21372293235087,-3.61610035931528,8.97248796857067,-4.84629893095137,-13.9693720292471,2.92959625217761,-3.8829014498935,5.7154559346224,-7.38287392016877,-14.5069034081192,8.25047748197779,-11.2563271347133,1.30693158157484,0.75344801019335,9.98185211761306,-0.273643786840724,-2.17756729908534,0.59506514252891,14.1678719825566,-0.28136475120769,-15.227792408445,-8.19481179661396,7.90683708606753,-10.2285043216163,3.09534126474991,15.0127854001465,2.56073306870106,4.92331329016229,3.71509099950802,6.76175040465985,-8.58768026142002,1.83027398623599,-3.48239767814923,1.27653778968029,-7.27230925629727,-4.32248223454639,-4.92595638283123,2.29243234868751,-2.60420203897991,-0.335160807741494,2.42234498836561,-9.66891497422573e-15
0.234014486207435,16.9934594199299,-5.20975902496978,-8.53525338003591,-13.6851928482945,11.8250182931197,11.1032389784577,12.0846020855858,7.9214819893855,11.8762970029015,-8.03832021264003,5.25638763127621,0.840422204694055,3.81465717523922,8.90051601189552,-3.31029708318951,9.83882815490162,-1.7868298427075,12.1857324806747,1.19757010032696,-3.03453192036055,2.14601413933015,-5.98217948762052,9.57069623696693,-4.46876819987102,-6.24534505235057,-3.78346472021818,-5.99021729441112,-0.709607365874069,20.5457854160672,-7.45496228144489,3.92886247908381,-7.07841846201952,8.41829227879876,0.333983516309839,4.31026025157667,1.4281247803421,-5.35786882507961,5.30552347533925,3.60291645607142,3.37168348264999,-2.46006664058217,8.36235186650388,-1.65400796028034,-4.87948944340123,9.4413322486669,2.09614236568029,9.41965272884675,-7.16848194664889,4.99959138941762,0.716549508788345,-4.41289438938225,15.5350016353036,0.761811573505054,16.9850040791868,-0.710102879332415,-6.53160270347407,-20.4985924179584,-12.9187322406334,-0.272609993114142,2.49216525431746,5.66222560801005,2.0707491615536,6.91324639130769,0.16850639262933,7.07597984772265,-2.64987860805995,-8.8769360729776,-5.12403134105558,1.90772999602732,-5.09704357762982,-2.04253063254352,2.23354580034934,5.30210073318672,-12.6828686378566,-0.461894494874864,9.09039659863742,-7.27606936599653,3.48687663853039,-8.86950611113428,-7.31408900587277,-0.929093309288374,0.33512568396897,3.37093725707438,-1.09015193006717,7.13094956735511,3.22047528506243,-9.96231312409802,1.57279097790828,-1.14813879912871,8.26682095959451,7.3958928294762,-4.46361444856281,0.209845111342333,-5.77064481472939,-1.9514044637573,2.97288288845676,4.59859216757299,-7.63996407577261,-9.77842627432061,1.04626696201076,1.48631107421693e-14
-17.3449466928421,25.9355862812537,22.1468439389811,11.5842803152142,-5.82769273123488,10.8322967644371,1.40277779901926,-12.3701824190151,-14.8685620805821,-2.17247290411674,-3.06907764723911,5.00235868606793,-19.96256054746,-2.02744869991914,-6.92702078667661,4.11002296319027,-0.00456102547571191,4.30951328252017,0.198657884725425,16.7187060836094,1.22743332539807,8.55005639622927,8.18639514281102,0.0042045845039487,-8.33778561554679,12.8830174603678,-6.8894009417728,7.19514821644815,-4.12159467766414,-16.015813685668,-10.1267612701807,-6.83870203505186,-14.5893316863972,-9.20439712887785,10.306494699861,9.79852288587677,12.8301046141723,-14.2640557356444,8.99590464739374,-1.55206718393926,1.28370427324238,5.37796474724377,-11.134069802177,0.853637618833205,11.0286191371915,4.30134522604004,1.74320884875639,-3.25080905100807,-2.24500866144193,-4.07927839512019,7.24050464467329,8.68045767513584,0.986990037453154,2.90337415346331,1.32837193584734,-3.57031156190426,-4.05223261882451,3.49989080029829,-4.42002230599769,9.62736561242719,5.66437014078805,1.2721322727326,-8.58617493650513,9.01629134216159,0.398485762494955,-4.47111369641121,-0.449524181556141,3.15963132477358,0.901369382462967,4.0172348438628,1.51699130376687,-0.385128058423927,1.64028809733369,0.783474711712064,2.44307615091557,8.74435179869866,5.89351610170236,-6.20229903432947,0.930622009155602,-6.63920320058517,-9.14469291172474,7.02092837715129,4.82643160825456,5.36101141939334,4.63657958609518,-0.715788294204588,7.00666239187908,-0.861234741534067,-0.572797807216492,-5.45402122482036,-9.67581545499515,-2.62080800747719,-5.04022003199746,-1.475892507485,-1.35882253767103,-0.959368018426736,6.11467457475195,2.53586417466837,5.16114829365762,-4.91924991886996,-4.19784565072693,-1.93282889693336e-14
-11.6461349988339,15.1305523884287,5.21435878371542,10.0787547439659,-2.79351274020243,14.9536725487499,6.1086476146339,-7.39801593977806,-2.89870880212604,-11.5161725170578,13.1709595579696,-11.8174432797345,-8.3407263841345,8.80371478593359,7.8152482093515,11.460764887968,-4.37413419717058,-4.02954636554664,6.76617330559384,-18.1292256781504,7.20006415670893,-8.23582201074289,2.24103935149523,-0.169174053296915,-5.68365237876492,-1.83078353384024,-9.1551259730852,-3.48428735427785,-16.1827238009228,-1.1416230955153,5.5310639354911,14.2544607479002,-0.00576815828786882,7.40899424687904,-10.0210506302973,10.249415484687,-8.11270936617138,0.321210414601901,-1.32359705343409,6.10255127483611,-12.1471023013553,-7.30609574163502,-2.23535857407622,9.39945102901341,-1.41169105373661,4.13875352284029,5.59116804013305,3.24616070943743,5.05381086229342,-9.69701239944758,-6.57503998967394,-1.09167571632798,-18.0679729397693,4.67669902390804,0.675451258370091,8.37925575070724,-6.47362823242175,2.29695333471893,12.2785846699204,1.13481255544662,0.775683309086113,6.35231981686804,8.92897063948787,6.08997916643772,3.20491496539745,-2.57447589237856,-11.4246329448676,-16.0171551798779,-7.94018004247868,6.14898029010432,-11.129048776436,11.0895195905285,7.52201203337768,-1.8012985128788,-2.78848256935587,8.47905632851963,2.9233099921339,1.35046210580991,-5.57237652535342,3.22245414671334,-0.826840074298307,-1.30019987451425,-2.9676842419426,0.151905541248401,1.03447374199295,0.518375495787531,2.68462746408436,6.65744062455185,1.61025014041571,-5.14513645214329,3.56926215978363,1.47459717132319,-6.8842582307533,4.60940165206913,5.43165216847479,0.430574455902507,-2.78706733887215,2.410187902409,1.24800880603184,3.61127602102924,4.52331357546604,-9.29372681243712e-15
-7.71179274581421,16.5225004022667,6.710948965995,0.324074565178508,-12.8242782306093,10.0805772919808,5.55295833996069,-6.01138783608759,-2.78931683792376,2.53631591933823,14.6682146667409,6.20405379554086,-1.34811607811131,-12.8463837399424,13.3838043226176,20.9465756673272,10.3201736230256,-0.236690907041946,-15.311878706957,-12.0267245819237,2.07304059954831,-1.0220245864572,6.0196729197345,-3.95866960697352,1.41954318330538,2.7407521156914,-18.0736182121491,-4.09480798202282,13.9951665162893,0.492376436314743,10.9490049905143,-1.23810889301506,-1.16035321828141,-5.28629172281274,7.53390673168707,-6.77473683422316,3.92996478932803,1.58486947831913,-3.73607726804023,-1.19716291167545,1.67322086364616,-3.93142738371956,8.63212719514452,-4.57302778511921,-6.67367463868609,-6.9359446420981,-8.4053471527187,-9.16173652704924,3.17337062183268,1.51070127931391,1.29070968922771,14.0515675889008,8.34730979441059,-6.63251563819673,5.20663404764968,0.947520538788698,7.30119818572264,-0.181015260365032,-6.51222471276319,-8.28315655949993,9.09745820359325,12.8816612542124,-8.3776371118112,-2.9360884392353,3.40864645492397,0.572415585363354,-8.25369696843874,-0.42123972079297,-10.3090134505815,-8.31732319856169,7.92794971199285,-1.26741864254218,2.04464712885882,3.39082852911832,-3.21943227230532,4.79175662567611,-9.51347443167573,3.43870453843985,11.9289229113733,6.44219509978607,8.48217100325047,6.60533875054351,3.64809090848094,-0.119010208698186,-8.86670894449384,-2.79843900180275,0.483527964035726,8.68224098007912,-3.79031191189631,9.28549636799709,9.6510047390587,2.30103713414683,4.10980651091425,1.16397473345808,-0.755118969384729,2.64636119971569,4.1360010550103,-4.401240776821,2.9186215059376,-0.107889106766963,0.414588248090031,-6.49838256122637e-15
-18.2960228890385,13.5205482097134,2.22101033445056,-8.82485740282995,4.59449789099202,5.95957393418288,-7.93895727529022,-0.0733368595806295,2.32105939003706,-9.07589648072694,2.79088033324476,12.1105596012347,-13.6046463291289,15.8377388190375,7.17107983070915,-7.16969645888109,-9.0648649440576,-2.08003965250048,-18.1696656302707,-1.63953806555697,-5.76904533464691,15.2060798439397,0.674428251424577,5.85662922011734,-9.44341427362667,7.77809618487774,4.65515356799596,-9.66337951192738,8.70598966766632,-5.02833086444206,-5.39915544272018,8.76096249612205,1.38243389527814,7.67774496840613,-0.393820770714618,7.29217546810024,1.94281896433145,3.3548143669958,-3.91263413973233,-12.9572499618928,5.8274345812464,-4.85974411124433,-7.54522091838134,1.11354151907075,3.42871268269189,13.2341517067248,2.14776248555737,0.146807399542092,-7.29783899217948,2.3749290895164,-1.07481765314356,0.94245417774357,4.28608231211986,14.1681453366314,-6.59520901409697,3.10480369669676,5.3193454303264,1.88562419895613,-9.60960268416957,-1.87240098985869,-6.50235939310263,-7.73186189459684,13.8534997635008,-1.89242836383309,-7.19329502823033,-3.50135243768582,-11.6459895920865,0.0823560434791557,-0.772756323754839,-0.0488166530746603,-2.86696874968636,-5.02610865503593,-0.54577731590286,0.170780994131348,1.29905184715306,-14.002769020896,-9.26757485463683,1.96701450395253,5.59706848734467,2.54625586153701,16.0398987603316,-0.31357760012974,-4.62654306899812,4.48248885921718,-3.59079382124258,0.222226269149677,-6.55302908549067,-3.5288277534712,-5.8151685043961,2.87803353417322,6.62390046640865,-13.0463997598551,-4.14576594796068,3.89766382092377,-5.22523681735241,5.56455974033919,-1.8891886457563,12.4885591045295,-6.15321682102151,3.66175351516457,-0.717472349863341,3.56134663859892e-14
-13.0798111888217,24.9906307832964,3.55089668813594,-5.65820645654808,-9.5012547654127,5.47169132183946,-0.977408312247692,15.9164874671113,-5.44705482831962,3.16702235468666,4.00601658609134,1.7399273397241,-2.17630489483608,-8.58196505401077,1.92450855142653,-6.42970606095953,-3.82598759046182,-14.1929025317323,5.72263836175014,11.2044916213514,-5.1194341664342,-5.7675482715311,-2.34098512450353,3.61015407934233,6.34403367784609,-3.20876781807981,14.2124237580207,5.39476703609256,6.20052296409928,-8.78599876876487,-1.82838468114419,-4.77486668362429,-6.40937775499955,11.0709854712402,-3.53963982237378,-14.4226465645906,-6.41829852434351,-6.76071593250047,-7.3904235522759,-0.495227634295229,-1.28149383910326,-5.72602161621985,-12.9073727376112,4.10297753183677,-0.886763858504279,-2.16137348887819,-9.82184407543572,3.68587916447451,2.54479038054794,-0.782084718950309,9.30213444349198,-0.0823207248791328,5.68712700616485,-8.92229785826362,0.056716380139809,3.90461339867145,3.80523033324137,4.38900467241896,0.901794445898517,-12.4494332980561,5.49246171478362,-0.903366242299409,-7.63658071574691,6.5389021679249,9.0903056118158,-2.64246026357575,-1.1356536102815,-5.65468421321165,-0.914868153387635,-2.98310645855514,-8.41835736341064,-3.47823567204343,4.53711643634267,-18.799921896654,-12.3391114682906,-10.1163624435382,3.19192825892601,12.7360072416723,-8.4066777188621,-3.71398470284361,5.38911261275272,-1.21736345344565,0.68682932709954,-11.1478665362733,5.76112672437755,-5.62743114235592,11.5601054764537,-3.46606606712724,2.72979698974083,1.08542661070978,-0.16451599954097,-3.68924030862554,7.18114682586553,3.54113245531452,5.94664207211623,1.81039449596315,-10.0380546033395,7.10742704199561,11.2075180487474,4.5915434503619,2.24427369693078,-2.19203995233119e-15
